file_name,chapter,verse_number,verse_text,error
67.usfm,,,v 19 kangelu hakuzwiyazwiya chikwakwa chinji omu mwishina hakukungula mabuzhi amuvinyu waheseki hakuyinatila muwukamwinu wowu wukamwinu weneni wanjombu yanzambi,186.50214
46.usfm,,,v 19 nahosheli neyi muntu hansangu yakuzeya kwamuzhimba mulonga chimwalubwili yiji yenu yikala andungu zhawuzondu nizhakuluwa kwakulunjika hakuluwa dichi jinu lubukenu yiji yenu yikali andungu zhakulonga mukalakali azhila,186.48074
63.usfm,,,v 1 enu akwetu twakeng’a bayi mwitezhang’a aspilitu ezhimaku ching’a kuyeseka mwiluki neyi akuji nzambi mulong’a atuplofwetu akutwamba amavulu anayi nakutambatamba mukachi kawantu,186.33797
45.usfm,,,v 33 apostolu hiyakushimuna nang’ovu yayeni wunsahu wawu wakusang’uka kwasang’ukiliyi mwanta yesu muji afu luwi lwalweni hilukuwanina wezhima wawu lwakwila kwosi muntu niwumu wabulili chumaku,186.30374
64.usfm,,,v 12 nikweti yuma yayivulu yakuyisonekela ilanga hinakengi kuyisoneka hachipapilu nawulombuku nakuhweleli nami nakenza kujenu twakahosha hitwakajimona nenu mesu namesu kulonja muzangalu wetu wakawanini chikupu,186.22235
45.usfm,,,v 13 iku niji munzhila itang’wa jinashiki jehi mukachi kewulu hinukumona chezhezhi chiji nakufuma mwiwulu chakubajika kutong’eka kwamwaana wetang’wa hichikutong’ekela hinajing’i ami nawakwetu nenjelang’a nawu kwinjo,186.10042
59.usfm,,,v 12 hanu mutenowu mwela jehi antang’ishi heseka munakeng’i cheng’i wákuyitang’isha mwaya nsang’u zhamazu anzambi zhatachi mwabalumuka jehi kwikala akwakukeng’a mayeli hohu bayi kujya kwakolaku,185.96545
43.usfm,,,v 8 heroji chanamumoniyi yesu hakutiya kuwaha nankashi mulonga hakengeleliyi kumumona hanalehi jehi mulonga wamutiyila jehi nsangu zhazhivulu hakukuhwelela ninji kwizhi kenga amumoni nakwila chinzhikizhilu chimu,185.92813
45.usfm,,,v 7 watu wetu hiwukwenja chovu chakukabakana hohu mafuku amavulu tushika nikwatalang’ana nakinijusi chiyineli mpepela yichiji kukeng’a kutufuntisha munyima hitukuya nakukulisha keleta kwatalang’ana nasalimoni,185.88217
47.usfm,,,v 9 enu himunelukuku nenu abula kulong’a hiyamba kaswana wanta wanzambuku bayi ayijimbaku hela ayivumbi hela akwakupesha hela amayala ajilisha neyi ambanja hela ájitamishang’a nawakwawu amayala,185.83664
43.usfm,,,v 27 chanafumiyi muwatu hiyakumubulakana kuji iyala wuji nakufuma mumukalowu wukweti anjemoni halekeliyi kuvwala mahina hela kushakama mwitala haleha jehi chacheni chinga kushakama kumazhamu hohu,185.7885
47.usfm,,,v 5 jichi bayi munyakala kusompeshaku ching’a mwanta nenzi yena jiyi wakaleta yuma yakuzhinja yamumwijima kuchezhezhi wakamwekesha niyitong’ozhoka yamumuchima henohu jihu hakamonawu antu ezhima kuyihameka kuji nzambi hamuntu hamuntu,185.77643
47.usfm,,,v 12 natiyi nawu mwelang’a nenu ami nimuntu wapawulu mukwawu ninji ami nimuntu waapolosi mukwawu ninji ami nimuntu wakefwasi jiyi petulu mukwawu ninji ami nimuntu waklistu,185.62659
41.usfm,,,v 32 yesu hakutambika atumbanzhi twinji ninji natiyili izaza dawantu wushona mulonga anashakami jehi nanami mafuku asatu hiyakweti yakudyaku hinakengi kuyimwanga nanzalaku akenda kafwa chinzeya munzhila,185.46158
45.usfm,,,v 6 wena enimbu atong’ozhokeli nawu keng’a hanani inji kwizhi tukukasumuka najimbuki nafwi jehi chaneluwu talilee kumumona yena hanatiyi chuma chatamaku hiyakubalumuka munyichima yawu nawu komana himukishi,185.4391
67.usfm,,,v 8 ninji neluki nyijimu yeyi tiya nakushili kumesu eyi chenzelu chachashi hikwekala wákatwesha kuchenzelaku eyi wuji nangovu yantesha wunahembi izu jami wunabuli kujikala izhina jami,185.4233
45.usfm,,,v 17 ninji nzambi ninji chakela hamafuku akukuminina nakechila yaspilitu wami haji antu ezhima nianyanenu amayala nawambanja akaplofweta anyikwenzi enu akamona yimwenu mapalenu amayala akalota yilota,185.41568
44.usfm,,,v 3 jichi maliya hakunona lita yanketenki yamanzhi evumba jajiwahi aswezha kulema wuseya hakuwayisha majatilu ayesu hakukombola majatilu inji nansuki zhinji itala jezhima jiipuka niivumba janowu manzhi,185.41357
67.usfm,,,v 8 wakafumamu kulonja akayi nakujimba nyunza yekala kunsa zheseki zhiwana wowu agogi namagogi hakuyipompesha akalwi nzhita kuyichinja aji neyi wusekulula wakukalungalwizhi,185.4087
47.usfm,,,v 21 mulong’a nzambi cheliliyi namaaninji ninji antu amumpata yamunu mwishina abulili kumwiluka nzambi namaanawu nzambi natiyi kuwaha kwamwina antu akukuhwelela nansang’u yakushimuna kwawusupi,185.21019
46.usfm,,,v 21 mulong’a chamwilukiluwu nzambi hiyamulemesheli nawu jiyi nzambuku hela kumusakilila hiyamusakilililuku ilang’a abalumukili kwikala antu akuhemesha muyitong’ozhoka yawu munyichima yawu mwajing’i mwakaji maana himukwikala mwijima,185.20749
59.usfm,,,v 7 ilang’a yamuchiyeji kaplistu muneni hakwing’ilang’amu inkawinji hamwaka wumu kamu hamwaka wumu kamu ching’a namashi akulambula hamuzhimba winji yomweni nihansang’u yakuluwaluwa kwawantu amakwawu,185.10367
51.usfm,,,v 7 chachiwahi ami kutongozhoka mwenimu hansangu yenu wezhima wenu nanochu chinekala nenu mumuchima wami mulonga mwatambwilanga luwi hamu nanami munyonzhi yami nimukuhakwila nakukolesha nsangu yayiwahi,185.0792
41.usfm,,,v 10 babalenu mubuli kujiwula hela mwana wanyanya wumu wuji neyi iwu mulonga nukuyilezha nami akweti angelu zhawu atalanga mafuku ezhima kumesu atata yami wekala mwiwulu,185.04564
44.usfm,,,v 28 jichi yesu hakuyila ninji chimwamba kanyamuna mwana kamuntu kwiwulu henohu jihu mwamba kelukila nenu ami yami nenu hinelanga chuma chakankawamuku ilanga nahoshanga mazu awa mwomwanlezheluwu kuji tata,185.03253
47.usfm,,,v 6 jichi jinu enu anakwetu neyi nukwinza kujenu nakuhosha majimi chakaji kuhosha munayi chimwekeshu hela munabuli kuya kwiluka hela kuplofweta hela kutang’isha chikuyikwasha ng’ahi,184.92758
47.usfm,,,v 12 ami namonang’a yuma yezhima nami yalong’a ilang’a yuma yikwawu hiyakwashanang’aku ami namonang’a yuma yezhima nami yalong’a ilang’a hinetezhi chuma nichimu kwikala mwanta wamuku,184.92006
45.usfm,,,v 3 chitunashiki kwela chitutu chakipilosi hichikumwekana hitukuchibakila kuchikasa chachimunswa hitukuyang’a tuhu muwatu kusiliya hitukushika kutila tufuma nimuwatu mulong’a kwenoku jiku kwakeng’eli kulong’ololawu yuma yajing’i muwatu,184.90324
41.usfm,,,v 32 ilanga ami nukuyilezha nami yowu wukusenga ingojinji chinga  hamulonga wawuzhila hohu namubalumuni jehi kwikala chivumbi muntu wukusumbula owu mumbanda analekuwu neli wuvumbi,184.85449
48.usfm,,,v 21 natiyi woma nami hajaha nzambi yami wakanzozesha kumesu enu chinakenza cheng’i nakajilila amavulu anaputoli anabuli kubalumuka mumuchima nakuleka wuzonju niwuzhila nikufwila yatama yakong’eluwu,184.80057
45.usfm,,,v 6 chinatiyakani olu lushinju izaza jawantu hijikupompa hiyakukumina jakuhayama nikutiya woma nanichi chajing’i nakuyitiyawu nakuhosha wezhima wawu iwu mwijimi jinji iwu mwijimi jinji,184.70944
67.usfm,,,v 21 yowu wukwimika mushinju nakamwitezha kushakama nanami hetanja jami jawanta neyi chinemikili ami mushinju nashakama natata yami hetanja jinji jawanta nawa,184.54561
59.usfm,,,v 4 mwajing’i kameng’a kawulu kakwochela insensi nichimbang’u chachitiyang’enu chakulamika nawulu chezhima kwinjo mwajing’i inùng’u yawulu yamanina nimukombu waaloni wasapukili nimalola awubasa achitiyang’enu,184.49548
66.usfm,,,v 15 nakwila mujimu wakusompesha nakukonkolola ezhima ajiwulanga nzambi nanyijimu yawu yakujiwula nzambi yakongeluwu chakujiwula nzambi nayuma yakala yezhima yamuhosheluwu akwanshiji ajiwulanga nzambi,184.48895
67.usfm,,,v 6 mukachi kawamomi awana hinukutiya neyi izu hijikwila ninji chifwoyu chatijiku wulooku wefuku jimu niyifwoyu yabali yisatu wulooku wefuku jimu bayi wukisangana manzhi nivinyuku,184.46681
67.usfm,,,v 11 ninji ami yami alefwa yami omega yami tachi yami nkumininaku yiwukumona yisoneki mumukanja wutemeshi kuyipompelu yitanu nayiyeji yekala kuefwesesa nikusimilina nikupeligamu nikutiyatila nikusalajisa nikufilajelifiya nikulayojikeya,184.25348
54.usfm,,,v 3 enu anakwetu tunatiyi kuwaha kusakilila nzambi hajenu mafuku ezhima chinateli nankashi mulong’a kukuhwelela kwenu hikukuya nakukula nankashi nikukeng’ang’ana kwenu hikukuya nakukula,184.1322
41.usfm,,,v 13 enu yenu mungwa wahanu heseki ilanga neyi mungwa wunasamuki akuwutowesha nanka hiwukweti nawa chengi mudimuku wakunata tuhu hanzi awujatoli kuji antu,184.12901
46.usfm,,,v 25 nasakiliki nzambi nami yesu kilisitu mwanta wetu jiyi natweshi jichi jinu ami aweni nayitingozhoka nakalakelanga nshimbi yanzambi hikwinza nachisemwa chaheseki nakalakelanga chinzhililu chanshinji,184.10747
45.usfm,,,v 6 wowena wufuku watong’ozhokelang’ayi heloji ninji nakamwijisha kumajiki petulu wajing’i wakama swatáka mutulu sang’a amukasilawu mukachi kamashijika ayeji namaleng’i ayeji anhembi anemani kuchenzelu chakaleya,184.1035
47.usfm,,,v 12 mulong’a hanu tuchiji kumona muchibanzhilu neyi mumbunju ilang’a henohu twamba kajimona mesu namesu hanu neluka hanti ilang’a henohu nakeluka chikupu neyi chanang’ilukuwu ami,184.08551
48.usfm,,,v 10 tuji neyi antu aneng’ang’a komana etu twazang’alalang’a mafuku ezhima tuji neyi atuzweng’i komana yetu twaheteshang’a antu amavulu tuji neyi antu abula yuma komana twaheta yuma yezhima,183.98584
41.usfm,,,v 24 kosi hela wumu wukutwesha kukalakela anyanta ayeji chinga yohela wumu akengahu wumu hela yokakelahu wumu yojiwulahu mukwawu hiwukutwesha kukalakela nzambi nimahetaku,183.96762
45.usfm,,,v 21 kulonjela hayumiyi pawulu hakutong’ozhoka muji spilitu ninji neyi nahiti jehi muakaya nimumasijoniya nakaya nikuyelusalema chinakela nayi jehi kwenoku ching’a nimona kuloma nawa,183.91074
41.usfm,,,v 6 hakumwila ninji neyi eyi wumwana kanzambi jinati mwishina ananjiki nawu wakakulezhala angelu  zhinji wena akakwaka namakasawu wakenza kahuma mwendu weyi kwilola,183.78351
45.usfm,,,v 20 hinukutachika kushimuna kujamakasa nimuyelusalema nimwahita itung’a jayujeya jezhima nikuji azhentili nawa nami abalumuki munyichima atali kuji nzambi akong’i nyijimu yatelela kubalumuka mumuchima,183.69319
54.usfm,,,v 11 jihu hanafumi etu kuyilombelela mafuku ezhima netu nzambi yetu ayimoni kutelela kutambika kwayitambikililuwu awanishi nang’ovu yuma yayiwahi yezhima yimukukeng’a kwila ninyijimu yakukuhwelela,183.49625
43.usfm,,,v 7 jichi chinabuli kwinza ami aweni kujeyi najimoni nami ami hinimuntu wakutela kwinza kujeyuku jichi ahoshi mwani kwezu hohu mukwenzi wami wukukola,183.34962
47.usfm,,,v 10 mukwawu anamwinki kwila yihayamisha mukwawu anamwinki kuplofweta mukwawu anamwinki kushinshika aspilitu amboka mukwawu anamwinki majimi amboka mukwawu anamwinki kulumbulula majimi,183.26538
46.usfm,,,v 18 mulonga ami kutwesha kutena yuma yakongeluwu antu achengi nehi kutena yuma yakongeliwu kilisitu nanami yakushimuna izu jinji nikukonga nyijimu yinji nawa kulonda kovwahisha nachu azhentili,183.24957
45.usfm,,,v 19 kwenoku hikukwinza ayujeya anafumi jehi kuantiyoki wamupisijiya nikuikoniyumu wena chanakanzhikizhuwu mazaza awantu hiyakumwasola pawulu malola chanatong’ozhokuwu nawu wafwa jehi hiyakumukokela hanzi yang’anja,183.1301
41.usfm,,,v 3 chashakaminiyi hampiji yaoliveta atumbanzhi hiyakwinza kuji yena kwakankawawu nawu tulezhi hamba kela yumiyi nichinzhikijilu chakwiluka nachu hiwamba kenzeyi nihamba kakuma nyaka yamakonu,183.1135
46.usfm,,,v 3 mulong’a nshimbi chiyakang’enyi nanochu chiyazeyeli hansang’u yachisemwa chaheseki nzambi hakutemesha mwaninji yomweni akajifwani namuntu wachisemwa chanshiji akekali mulambu wahanshiji akatanyishi nachu nshiji muchisemwa chaheseki,183.07379
45.usfm,,,v 16 nakukuhwelela izhina jinji jimu munakoleli iwu iyala munamoni mweluka jehi eng’a kukuhwelela kwakukuhwelela yesu jiku kunamwinki kukola kwalala kumunamoni namesu enu wezhima wenu,183.03474
67.usfm,,,v 19 hiyakwenzulula tembeli yanzambi yekala mwiwulu mutembeli yinji mumwekana nichimbangu chachitiyangenu chinji múlonjela ninzazhi nimazu niyivumina nimutentanshi ninvula yeneni yamalola,182.90195
47.usfm,,,v 7 nehi jinu ochu chimukujiholokela muntu namukwawu chikwikala chuma chatama mukachi kenu mwalekelang’aji kukumina jakwitezha kuyikong’a chatama mwalekelang’aji kukumina jakwitezha kuyijiila yuma yawukombi,182.88823
45.usfm,,,v 10 hakumupulwisha kumakabi inji ezhima hemeniyi kumesu amwanta waezhipitu fwalo nzambi hakumutiyisha fwalo kuwaha nayena namaaninji yena hakumubalumuna kwikala nyuuli yaezhipitu nimukwakuhemba itala jinji jezhima,182.70905
55.usfm,,,v 16 jiyi kankawinji wakáfwang’a washakamang’a muchezhezhi chakang’anya muntu kushikaku hikwekala muntu wamumonahu jehuku hela kutwesha kumumona nehi mpuhu ning’ovu yahayanyaka yiikali yinji amena,182.65793
45.usfm,,,v 6 chanakang’anyuwu kuyiwana hiyakukokela yasoni nianakwetu amakwawu kumesu awanyuuli zhang’anja nakubijeka nang’ovu nawu wenawa hiyatuvuba anavunjuli mpata yamunu mwishina yezhima anenzi nikunu nawa,182.6081
41.usfm,,,v 6 ilanga eyi betelemi wamwitunga jayuda hiwakehela mukachi kawatulamba amuyudaku mulonga mujeyi jimu mwakafuma nyuuli wakela kabinga kawantu amu isalela,182.55408
62.usfm,,,v 3 ng’ovu yawunzambi winji yinatwinki yuma yezhima yaya mumu nawumi nikwakama nzambi ichi chitunamwiluki yena watutambikili kulubanzhi lwakulema kwinji yomweni nakashinshi kinji kakeni,182.53906
67.usfm,,,náhoshi yumiyi yowu wakwata tutumbwa tutanu natuyeji muchikasa chinji chachijiilu wenjanga mukachi kamawimenu amanongu awulu atanu nayeji,182.53802
55.usfm,,,v 2 jichi nhembi ching’a yobula hakumwinkela mulong’a washa muchima haji ing’ojinji hohu wajihembang’a wawunjisha mumesu walumbuluka wajiishang’a enyi wukweti kashinshi kakutang’isha,182.49275
67.usfm,,,v 8 izu oju jinatiyili kwiwulu hinukujitiya chengi hijikuhosha nanami ninji yaku wutambuli mukanja wakubakula wuji muchikasa chakangelu nemani hakalungalwizhi niheseki,182.37589
67.usfm,,,v 1 kulonjela hayumiyi hinukutiya neyi izu jatiyakana jaluntu lwaluvulu mwiwulu hiyakwila nawu hamekenu mwanta wamwinu nilubanzhi lwakulema ningovu yambala yanzambi yetu,182.31912
59.usfm,,,v 15 jichi yena neli jehi ihaku jachitiyang’enu chachiha kulonja awa anatambikuwu akatambuli chikaninu chawuswana wahayanyaka nanochu chikunafwi jehi muntu wakuyikuula kunyilong’a yajing’i yakuchitiyang’enu chatachi,182.14839
51.usfm,,,v 12 jichi enu akwetu nakenga chimwovwahilanga mafuku ezhima kalakalenu mumwekeshi wamwinu wenwenu aweni nawoma nakuzaala bayi hinashakamanga nanenu hohuku chinga muswezhi nihanu hiniji kwachengi,181.98607
47.usfm,,,v 10 etu tuji ayisupi hansang’u yaklistu ilang’a enu muji akwamaana muji klistu etu twabula ng’ovu ilang’a enu muji nang’ovu enu mwalema ilang’a etu twaseka,181.93
50.usfm,,,v 12 mwajingai aambuka naklistu mwajingai aambuka nawenimbu wawaisalela mwajingai enyi akaji kwiluka yitiyangaenu yachikaninu mwajingai akaji ninaha hakuchingaezhela mwajingai antu akaji nzambi munu mwishina,181.89116
43.usfm,,,v 12 hakela yuma yezhimiyi yichiji kanja yishiki akasambila kuyikwatenu akayikabisha akayilubula kuyota yawu akayisha mutuleya akayikokela kumesu awanyanta ankanu nawanyuuli kukoola izhina jami,181.81424
49.usfm,,,v 14 hakwila ami kujisama chinzhila chinga nakulusu yamwanta wetu yesu kristu hohu mpata yamunu mwishina ampopelayi jehi hakulusu ninami ampopa jehi kunsangu yampata yamunu mwishina,181.74481
67.usfm,,,v 17 chanzangombi hakuzuwa namumbanja hakufumaku ninji alwi nzhita nawanyaninji anashali awa achiji kuhemba mwanayilezhuwu kuji nzambi achiji kukakela kushimuna nsangu yayesu,181.73526
47.usfm,,,v 8 ichi jinu wátumbang’a niwátukumwinang’a anekali wowamu ilang’a wezhima wawu akatambula wulooku wawu weseka nanyijimu yawu aweni muntu nawulooku winji muntu nawulooku winji,181.73367
67.usfm,,,v 7 mwezhima mwajilemeshelangayi nimwajilungishilangayi mufungilumu nikumukatisha nikunenga nanochu chelangayi mumuchima winji ninji ami nashakami nimwanta wamumbanja kwami hinimfwila kwamuku hinamba kamona kunengaku,181.72986
45.usfm,,,v 1 muchipompelu chajing’i kuantiyoki mwajing’i atuplofwetu niankulung’ang’a iwu balanaba iwu simeyona atumbiluwu izhina jikwawu janigeli iwu lusiyu wakukileni iwu manena aleleleluwu hamu nanowu mwanta heloji nisawulu,181.63898
42.usfm,,,v 14 mwanta helodi hakutiya mpuhu mulonga ijina jinji jinelukewi jehi amakwawu hiyakuhsha nawu yowanu nzhimiki nasanguki jehi muji afu jihu hanafumi kukonga minjimu iyi yangovumuji yena,181.59418
67.usfm,,,v 4 chiyinavumi yivumina yitanu nayiyeji hinukwila nami nisoneki hinukutiya izu kwiwulu hijikwila ninji lamikaku yuma yinahoshi yivuminoyu yitanu nayiyeji nayilamiki bayi wuyisonekaku,181.58365
42.usfm,,,v 22 kwosi muntu wukusha vinyu yayiha mumapakumuna ayitembi yayikuluku neyi chochochu vinyu yikubusa yetembi nivinya niyetembi yikukisika ilana alonena vinyu yayiha mumapakuna ayitembi yayiha,181.57799
41.usfm,,,v 16 hikudi muntu wukusha chitabu chehina jajiha kuchikowelu chachikuluku mukunkulwayi ochu chajiingi chakuzhikamu nachu chikutabula chikowelu chiloku chikuswezha kutoha,181.51578
45.usfm,12,00,v 9 chikunachi achiji kuya munzhila yawu hiyakuya nakuswila kwakwihi namukalowu petulu hakukanjuka hewulu jetala alombeli kwizhi neyi hampinzhi yamuchitanu nayimu 1200 hls,181.50635
41.usfm,,,v 8 hakuyitemesha kubetelemi ninji yenu mukengakengi chachiwahi nakashishi owu mwana wanyany neyi munamumoni jehi mumfuntishili izu kulonga ninami nakayi nakujifukula kuji yena,181.4365
45.usfm,,,v 8 hakumwinka chitiyang’enu chakwalama abalahama wavweli isaka hakumwalamisha ifuku jamuchitanu nachisatu isaka wavweli yakoba yakoba wavweli ankakulula ikumi nayeji 12,181.35852
57.usfm,,,v 3 mulonga etu aweni hakusambila twalingi asupa azhikwa alimbewa twalingi anlungu zhakufwila kwengi nakwengi nanyizangalu yengi nayengi twashakamini nankunyi niichima nakuhelewa nakuhelangana,181.2545
41.usfm,,,v 23 ilanga neyi jinsu jeyi jatama muzhimba weyi wezhima wezala namwijima jechi neyi chezhezhi chiji mujayi chikwikala mwijima owu mwijima wukuswezha,181.2261
67.usfm,,,v 15 kangelu wamuchitanu nachiyeji hakwimba hikukulonjela mazu akutiyakana mwiwulu nawu wanta wampata yamunu mwishina wunekali jehi wanta wamwanta wetu niwaklistu winji wakayuula hayanyaka nanyaka,181.17258
41.usfm,,,v 23 chakayikabishawu mumukala wumu mwakatemukila mumukala wukwawu mulonga nukuyilezha chalala nami chakenzayi mwana kamuntu yena wakawana kanda muhiti munyikala yawaisarela yejimaku,181.16081
46.usfm,,,v 20 kufumisha haleng’eluwu mpata yamunu mwishina yuma yinji yakaji kumonewa yinamonewi chalala yinalumbuluki nayuma yaleng’eliyi zhozhu ng’ovu zhinji zhahayanyaka niwunzambi winji kulonja abuli mwakuleyela,181.13394
44.usfm,,,v 28 jichi hiyakumufumisha yesu kuji kayafwasi kwajingiyi hiyakumwingizha mwitala jakusompela henohu kunachi jehi ilanga awenawu kwingila mwitala jakusompela nehi akenja kajizhilola kulonja atweshi kujya chipanjakenu,181.12558
45.usfm,,,v 11 hakwinza kujetu hakutambula muya wapawulu hakujikasawu kunyenju nikumakasa hakwila ninji spilitu wazhila ninji jichi chakakasawu muntu wukweti muyiwu kuji ayujeya akuyelusalema akamulubula kuji azhentili,181.10376
43.usfm,,,v 33 anjemoni afuma nimuji muntu engila nimuji angulu izanvu jawangulu janjuka nikwanjuka hijikuya mwakunkumuka nankashi nimwizhiya chuu afwa nimumenzhi,181.07404
45.usfm,,,v 7 kukasumuka kang’elu kamwanta nemani jehi kwajing’iyi chezhezhi chitong’eka nimukapeka kamukachi kakaleya hakumweta petulu hakabavu hakumuhinjwisha mutulu ninji nyamukaku swayi maleng’i inji aholoka nikumakasinji mbambala,181.0261
59.usfm,,,v 8 wovwahishili yuma yezhima yiikali kwishina janyenju yinji nanochu chanamwovwahishiliyi yuma yezhima hanashiyi chuma chakubula kumwovwahilaku ilang’a katataka kanja tumoni yuma yezhima kumwovwahilaku,181.01813
